artist,country,date_recorded,download_link,file_type,gender,is_duet,language,location,no_of_comments,no_of_followers,no_of_following,no_of_likes,no_of_recordings,no_of_views,recording_id,recording_link,song_title,user_avatar,user_group,user_name,days
Celine Dion,Australia,2016-06-04,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/6b1ef6d03e20e60c0ef0f9ec8cac22fb_1.mp3,mp3,woman,False,en,en,2,41,28, 2,22,24,741051,https://www.redkaraoke.com/profile/Gabriellelee/recordings/741051,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7362293_1.gif,2,Gabriellelee,506
Celine Dion,Malaysia,2016-02-10,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/6938f3de4affd3f79d5caf238171e89d_1.mp3,mp3,woman,False,en,en,1,11,22, 3,4,50,581787,https://www.redkaraoke.com/profile/Elfer90/recordings/581787,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6440614_2.gif,2,Elfer90,621
Celine Dion,Tanzania,2016-05-28,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/d3661e38fc4f27f58531ce26a8183774_1.mp4,vid,,False,en,en,2,7,0, 3,1,215,732132,https://www.redkaraoke.com/profile/amanhassan/recordings/732132,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7665977_1.gif,2,amanhassan,513
Celine Dion,Spain,2008-08-14,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/30b39958ea19fe86d07fc3da82e4817a_1.mp3,mp3,woman,False,es,en,0,12,10, 2,202,86,243423,https://www.redkaraoke.com/profile/lorenitayoscar/recordings/243423,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic87378_9.gif,2,lorenitayoscar,3357
Celine Dion,Brazil,2017-01-14,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/f1b8743a29a22b03f6fd7d7232d7a8f9_1.mp4,vid,,False,en,en,2,7,0, 7,1,224,978481,https://www.redkaraoke.com/profile/katianesalles/recordings/978481,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic9885768_1.gif,2,katianesalles,282
Celine Dion,USA,2017-03-16,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/a3eb7b59e9535b93ada2702fc9e4ffd7_1.mp4,vid,woman,False,en,en,6,25,3, 3,8,40,1036437,https://www.redkaraoke.com/profile/brittanydaugherty/recordings/1036437,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic10360907_4.gif,2,brittanydaugherty,221
Celine Dion,Italy,2016-06-13,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/9040faafe8de14f75ba9828f5ebe119b_1.mp4,vid,man,False,en,en,2,569,398, 3,2664,25,753043,https://www.redkaraoke.com/profile/Silvano1947/recordings/753043,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic1155092_52.gif,9,Silvano1947,497
Celine Dion,India,2016-10-15,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/52efadd64f759d06b6a5fd3fb4d75f3f_1.mp3,mp3,woman,False,en,en,1,265,552, 3,30,51,890873,https://www.redkaraoke.com/profile/jocoffee/recordings/890873,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic9025984_6.gif,2,jocoffee,373
Celine Dion,USA,2016-04-10,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/983bfd8a788beed024341fbd744bd405_1.mp4,vid,woman,False,en,en,5,233,92, 3,312,21,665401,https://www.redkaraoke.com/profile/redhdangel/recordings/665401,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic3894308_3.gif,9,redhdangel,561
Celine Dion,Spain,2017-08-16,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/29a2f7fc91241de003f767cdf656709b_1.mp3,mp3,,False,es,en,2,164,131, 3,867,22,2379897,https://www.redkaraoke.com/profile/Josete50/recordings/2379897,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7825428_16.gif,9,Josete50,68
Celine Dion,Africa,2016-12-01,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/cdbbd45cf2f3a2a8383ed44c2621686b_1.mp3,mp3,,False,en,en,27,99,172, 15,10,271,936860,https://www.redkaraoke.com/profile/yazeed11/recordings/936860,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic9390482_7.gif,2,yazeed11,326
Celine Dion,Rico,2017-05-17,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/e6826da4653346d84f6db77d0bf5bdb9_1.mp4,vid,woman,False,en,en,24,243,285, 12,843,40,1097699,https://www.redkaraoke.com/profile/maderodcas/recordings/1097699,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic9814071_9.gif,2,maderodcas,159
Celine Dion,Arabia,2016-11-27,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/60300e93517972435cbc8b37a90d745d_1.mp4,vid,,False,en,en,8,6,0, 5,1,168,932995,https://www.redkaraoke.com/profile/aaizakhan/recordings/932995,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic9440621_1.gif,2,aaizakhan,330
Celine Dion,Spain,2008-03-09,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/08ae72abaefc335a1883ddab6381e3ae_1.mp3,mp3,woman,False,es,en,8,3,2, 5,17,315,116380,https://www.redkaraoke.com/profile/sarita_fuenca/recordings/116380,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic82885_2.gif,2,sarita_fuenca,3515
Celine Dion,USA,2017-03-21,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/0ddf1bf87ffdd53d91aed70c6dc37263_1.mp3,mp3,man,False,en,en,4,70,63, 2,618,44,1041495,https://www.redkaraoke.com/profile/Rusty1953/recordings/1041495,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5507771_23.gif,2,Rusty1953,216
Celine Dion,Spain,2017-08-08,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/de4560ccfb1c287db7954834f7db8954_1.mp3,mp3,woman,False,es,en,4,115,52, 2,768,22,2373827,https://www.redkaraoke.com/profile/HADI/recordings/2373827,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic38997_13.gif,9,HADI,76
Celine Dion,Indonesia,2017-05-19,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/5894c150368d0cba8ddc2d8770eab95e_1.mp4,vid,,False,en,en,8,110,114, 3,108,87,1099830,https://www.redkaraoke.com/profile/ConnyCornello/recordings/1099830,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic10825835_4.gif,9,ConnyCornello,157
Celine Dion,Singapore,2016-05-19,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/f2684892a89a728bbef9542f85b2bd69_1.mp4,vid,woman,False,en,en,2,14,1, 13,1,226,720128,https://www.redkaraoke.com/profile/anjaliavnooranjali/recordings/720128,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7556619_1.gif,2,anjaliavnooranjali,522
Celine Dion,Brazil,2017-04-11,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/034a5780101e9a2eae365cc42f50fdc3_1.mp4,vid,woman,False,en,en,3,123,0, 6,77,43,1063962,https://www.redkaraoke.com/profile/danielleyumiakaishi/recordings/1063962,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7571806_1.gif,2,danielleyumiakaishi,195
Celine Dion,USA,2016-11-11,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/13475dc728a65cf63044ba73a9b8a436_1.mp3,mp3,man,False,en,en,7,1146,222, 4,9859,16,917079,https://www.redkaraoke.com/profile/jerrybee49/recordings/917079,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic1980654_15.gif,9,jerrybee49,346
Celine Dion,USA,2016-06-11,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/5d21c1b66d251ce5498b5c3a17f12272_1.mp4,vid,,False,en,en,1,219,137, 2,641,20,749599,https://www.redkaraoke.com/profile/rojosuave/recordings/749599,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic4087406_26.gif,2,rojosuave,499
Celine Dion,Emirates,2016-12-09,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/1adb0112f0a3208642b966af0c10a879_1.mp4,vid,,False,en,en,1,8,0, 4,4,159,944706,https://www.redkaraoke.com/profile/aromazcassieje/recordings/944706,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic9544021_2.gif,2,aromazcassieje,318
Celine Dion,Japan,2017-05-15,https://s3.amazonaws.com/redkaraokejp/data/vid/11827/432083fed2f80e63ab262bbdabb3611e_1.mp4,vid,man,False,jp,en,4,151,98, 4,1075,34,327806,https://www.redkaraoke.com/profile/ken-seisyou/recordings/327806,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic762663_9.gif,9,ken-seisyou,161
Celine Dion,USA,2017-04-08,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/113e5eedb1d975aebb6e817e7d9bba92_1.mp4,vid,woman,False,en,en,6,29,37, 14,2,275,1060242,https://www.redkaraoke.com/profile/xx__mahreen__xx/recordings/1060242,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic10528686_1.gif,2,xx__mahreen__xx,198
Celine Dion,Japan,2016-08-06,https://s3.amazonaws.com/redkaraokejp/data/mp3/11827/54ad5c424a00d40a66daf841a8879d49_1.mp3,mp3,man,False,jp,en,5,132,136, 3,2188,33,313100,https://www.redkaraoke.com/profile/pao_aa/recordings/313100,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic3763795_1.gif,9,pao_aa,443
Celine Dion,Indonesia,2016-05-26,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/fc8f815103c99381d6cd8c1e9fd24d42_1.mp4,vid,woman,False,en,en,9,22,0, 11,2,283,728780,https://www.redkaraoke.com/profile/Anti_Suwaryo/recordings/728780,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6235478_1.gif,2,Anti_Suwaryo,515
Celine Dion,Indonesia,2016-04-09,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/2219a0e7d217cf91769a9d9b7f840ba2_1.mp4,vid,man,False,en,en,1,6,1, 5,2,126,663036,https://www.redkaraoke.com/profile/ditaandriana/recordings/663036,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7082330_1.gif,2,ditaandriana,562
Celine Dion,USA,2016-01-13,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/8585ef688e3e159f7fed9209c92b9414_1.mp4,vid,,False,en,en,1,5,0, 2,3,168,550994,https://www.redkaraoke.com/profile/ROXANAGNES/recordings/550994,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,ROXANAGNES,649
Celine Dion,Japan,2017-07-30,https://s3.amazonaws.com/redkaraokejp/data/vid/11827/2495b370f48aa67da12e6b5037eb8999_1.mp4,vid,man,False,jp,en,11,151,98, 11,1075,45,331687,https://www.redkaraoke.com/profile/ken-seisyou/recordings/331687,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic762663_9.gif,9,ken-seisyou,85
Celine Dion,USA,2017-10-12,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/9dd441dc05753acb66c94700329dccf6_1.mp4,vid,woman,False,en,en,10,2,1, 9,4,289,1217697,https://www.redkaraoke.com/profile/theresaboggs/recordings/1217697,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic11818465_1.gif,2,theresaboggs,11
Celine Dion,India,2017-08-01,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/408681e7e86ee992c0e38724c889cb55_1.mp4,vid,,False,en,en,18,28,3, 10,2,129,1164668,https://www.redkaraoke.com/profile/tanyarathod27/recordings/1164668,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic11300581_5.gif,2,tanyarathod27,83
Celine Dion,Argentina,2017-05-16,https://www.redkaraoke.com/data/vid/es/11827/d1f0e79a6be322a2a9b1102091dc5b32_1.mp4,vid,woman,False,es,en,13,134,329, 7,122,36,2303996,https://www.redkaraoke.com/profile/lamarcadelangelshows/recordings/2303996,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic10435765_1.gif,9,lamarcadelangelshows,160
Celine Dion,Chile,2016-12-29,https://www.redkaraoke.com/data/vid/es/11827/9d295219ced87a9c9c04b5414346599f_1.mp4,vid,woman,False,es,en,23,61,37, 20,12,260,2192257,https://www.redkaraoke.com/profile/carmennunezabreu/recordings/2192257,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7196658_2.gif,2,carmennunezabreu,298
Celine Dion,Italy,2017-09-05,https://www.redkaraoke.com/data/vid/es/11827/5507ec3b7bae6f8b3433280c939b4f61_1.mp4,vid,woman,False,es,en,3,135,46, 2,47,23,2393243,https://www.redkaraoke.com/profile/iscocumache/recordings/2393243,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6682044_1.gif,2,iscocumache,48
Celine Dion,Spain,2016-02-13,https://www.redkaraoke.com/data/vid/es/11827/40a616b39cb4dac0b4e2f70fe8beac06_1.mp4,vid,woman,False,es,en,2,5,6, 3,5,82,1921490,https://www.redkaraoke.com/profile/sami23xd/recordings/1921490,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6474234_1.gif,2,sami23xd,618
Celine Dion,Kazakhstan,2016-08-23,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/89d3041608817c46112c516be43d095b_1.mp4,vid,,False,en,en,11,29,14, 23,1,200,838130,https://www.redkaraoke.com/profile/karligash010498/recordings/838130,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic8563477_1.gif,2,karligash010498,426
Celine Dion,India,2016-11-04,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/30afa1fb75f50d708fda90061eef5a37_1.mp4,vid,,False,en,en,4,15,0, 17,1,237,910086,https://www.redkaraoke.com/profile/jenny_k8960/recordings/910086,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,jenny_k8960,353
Celine Dion,USA,2017-10-15,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/a2c847e7fd5dba7303f15d471896992d_1.mp4,vid,woman,False,en,en,3,233,92, 3,312,15,1220488,https://www.redkaraoke.com/profile/redhdangel/recordings/1220488,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic3894308_3.gif,9,redhdangel,8
Celine Dion,USA,2016-03-29,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/6c7ed93d870c6c84a73498b2333630dd_1.mp4,vid,man,False,en,en,0,496,263, 2,1013,15,647779,https://www.redkaraoke.com/profile/TUTTOTIN/recordings/647779,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5390714_8.gif,9,TUTTOTIN,573
Celine Dion,USA,2016-03-04,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/59fe9a38da84e477d3ebb4b7cf8348c6_1.mp4,vid,woman,False,en,en,20,198,169, 33,11,447,613404,https://www.redkaraoke.com/profile/Ellauraaa/recordings/613404,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6212607_2.gif,2,Ellauraaa,598
Celine Dion,Philippines,2016-06-14,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/27985b3b2c0ee523e1b6f01dffb2dc82_1.mp4,vid,woman,False,en,en,10,12,0, 8,12,237,753334,https://www.redkaraoke.com/profile/cute-angie/recordings/753334,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,cute-angie,496
Celine Dion,Spain,2009-04-09,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/751036869988565230fdaf848dcf1c3a_1.mp3,mp3,woman,False,es,en,0,0,0, 2,8,150,432102,https://www.redkaraoke.com/profile/elfa87/recordings/432102,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,elfa87,3119
Celine Dion,Spain,2016-05-09,https://www.redkaraoke.com/data/mp3/es/11827/a605983f7e44fddc9dd409f1d4039127_1.mp3,mp3,,False,es,en,0,662,853, 3,7857,22,1998656,https://www.redkaraoke.com/profile/Newguiller_mo/recordings/1998656,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5241818_201.gif,2,Newguiller_mo,532
Celine Dion,USA,2017-08-08,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/e6422ebc4c83a4b068e310ed0a7df654_1.mp4,vid,,False,en,en,11,5,1, 16,1,177,1170721,https://www.redkaraoke.com/profile/andreabrookepittman/recordings/1170721,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic11416212_1.gif,2,andreabrookepittman,76
Celine Dion,Arabia,2016-04-21,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/383313ba6bef442b8698f31833423ac5_1.mp4,vid,woman,False,en,en,6,19,1, 13,8,212,679593,https://www.redkaraoke.com/profile/grethelarominalibania/recordings/679593,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7140282_1.gif,2,grethelarominalibania,550
Celine Dion,Spain,2017-01-04,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/abcf32040e8fd0e7e611ad78039358d2_1.mp3,mp3,,False,es,en,4,662,853, 3,7857,18,2195997,https://www.redkaraoke.com/profile/Newguiller_mo/recordings/2195997,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5241818_201.gif,2,Newguiller_mo,292
Celine Dion,Zealand,2016-11-19,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/91b3af90be597d03a1f63520fce057fd_1.mp4,vid,woman,False,en,en,0,20,10, 2,22,19,925307,https://www.redkaraoke.com/profile/shereemuggeridge/recordings/925307,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic9351262_1.gif,2,shereemuggeridge,338
Celine Dion,USA,2014-07-13,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/ad38164ee901c5b3485883438ad5197f_1.mp3,mp3,woman,False,en,en,1,3815,82, 58,3686,121,342001,https://www.redkaraoke.com/profile/n1angel4u/recordings/342001,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic2624663_38.gif,9,n1angel4u,1198
Celine Dion,Mexico,2015-12-15,https://www.redkaraoke.com/data/vid/es/11827/b08016a4ab9f3c3509facf86a06da10e_1.mp4,vid,,False,es,en,4,3,0, 2,1,193,1880993,https://www.redkaraoke.com/profile/sarahi5/recordings/1880993,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5848386_2.gif,2,sarahi5,678
Celine Dion,Spain,2016-09-20,https://www.redkaraoke.com/data/vid/es/11827/b4e759c3c8fa9dfa4b942d3bd0b322cc_1.mp4,vid,woman,False,es,en,11,10,0, 11,3,170,2110248,https://www.redkaraoke.com/profile/AnaNik19/recordings/2110248,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic8813081_1.gif,2,AnaNik19,398
Celine Dion,USA,2014-07-13,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/3a1b6191925a138fc6b471d24426c99e_1.mp3,mp3,woman,False,en,en,2,3815,82, 58,3686,99,342130,https://www.redkaraoke.com/profile/n1angel4u/recordings/342130,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic2624663_38.gif,9,n1angel4u,1198
Celine Dion,USA,2014-07-13,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/d000a7c8203d3922f6d69a3f96d4fdef_1.mp3,mp3,woman,False,en,en,3,3815,82, 61,3686,181,342187,https://www.redkaraoke.com/profile/n1angel4u/recordings/342187,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic2624663_38.gif,9,n1angel4u,1198
Celine Dion,Spain,2015-10-19,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/1f478ab3ca2e1dfd387ca16900bba884_1.mp3,mp3,woman,False,es,en,2,1,0, 2,1,37,1853378,https://www.redkaraoke.com/profile/Clara98L/recordings/1853378,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic4405001_5.gif,2,Clara98L,735
Celine Dion,Spain,2017-07-07,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/30f68bfc1e9bff18937e85b68ed48e5e_1.mp3,mp3,,False,es,en,7,181,304, 4,1552,18,2348185,https://www.redkaraoke.com/profile/GarabatoMusicalRK/recordings/2348185,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic10907420_24.gif,9,GarabatoMusicalRK,108
Celine Dion,Mexico,2017-10-11,https://www.redkaraoke.com/data/vid/es/11827/64da67ff1d5cf2a412c015bfb686eba8_1.mp4,vid,woman,False,es,en,6,75,15, 5,24,25,2416270,https://www.redkaraoke.com/profile/dianablanco_1/recordings/2416270,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic8274367_1.gif,9,dianablanco_1,12
Celine Dion,Spain,2010-02-08,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/05d2bc50fa9e0ea8a4759bfc0c1be19a_1.mp3,mp3,woman,False,es,en,29,43,32, 29,98,594,648309,https://www.redkaraoke.com/profile/Arena55/recordings/648309,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic221303_3.gif,2,Arena55,2814
Celine Dion,Salvador,2016-06-14,https://www.redkaraoke.com/data/vid/es/11827/4ea2b88d0979cfeb4b5bd88a2de1281e_1.mp4,vid,woman,False,es,en,2,228,109, 2,849,27,2027847,https://www.redkaraoke.com/profile/cultugata/recordings/2027847,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic4852686_36.gif,2,cultugata,496
Celine Dion,USA,2016-03-29,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/a76281ea8c9f1a124c033dfb1d02f8a6_1.mp4,vid,woman,False,en,en,0,1,2, 2,2,27,647010,https://www.redkaraoke.com/profile/MariJayne/recordings/647010,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6954904_2.gif,2,MariJayne,573
Celine Dion,Spain,2009-11-19,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/0ddb0460d6e687f02fbc506d809fa0a7_1.mp3,mp3,man,False,es,en,17,5,2, 18,3,375,589132,https://www.redkaraoke.com/profile/javiernr1024/recordings/589132,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic142028_1.gif,2,javiernr1024,2895
Celine Dion,Philippines,2017-01-22,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/2bb012ac0ecc1bfe791e92424a957732_1.mp4,vid,,False,en,en,9,20,0, 17,3,298,986313,https://www.redkaraoke.com/profile/jamzvilla/recordings/986313,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic9956252_1.gif,2,jamzvilla,274
Celine Dion,Japan,2017-07-22,https://s3.amazonaws.com/redkaraokejp/data/vid/11827/cdf929d50ce84cf999cccd6e016c1724_1.mp4,vid,man,False,jp,en,3,151,98, 5,1075,33,331338,https://www.redkaraoke.com/profile/ken-seisyou/recordings/331338,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic762663_9.gif,9,ken-seisyou,93
Celine Dion,USA,2016-06-19,https://www.redkaraoke.com/data/vid/en/11827/6b59053b465c496859525b5052b66dce_1.mp4,vid,,False,en,en,0,17,12, 2,4,11,760402,https://www.redkaraoke.com/profile/lizwillhoit/recordings/760402,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,lizwillhoit,491
Celine Dion,Nigeria,2017-04-23,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/1e65417219b408f5d28e6d0ac683553f_1.mp3,mp3,woman,False,en,en,2,2,2, 2,3,12,1075998,https://www.redkaraoke.com/profile/harvest_1/recordings/1075998,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic10667996_1.gif,2,harvest_1,183
Celine Dion,Spain,2017-09-09,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/2430cddb69facbb6f781b02a5d212866_1.mp3,mp3,woman,False,es,en,6,115,52, 2,768,28,2395562,https://www.redkaraoke.com/profile/HADI/recordings/2395562,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic38997_13.gif,9,HADI,44
Celine Dion,Indonesia,2017-05-15,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/6d524160971f68fdfddd2e602775c416_1.mp4,vid,,False,en,en,3,10,0, 2,11,68,1096775,https://www.redkaraoke.com/profile/uwie_cool/recordings/1096775,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,uwie_cool,161
Celine Dion,Barbados,2016-12-03,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/8229ba38c7d7207ac717740c4308f4f2_1.mp4,vid,,False,en,en,1,7,1, 3,1,153,939042,https://www.redkaraoke.com/profile/romeofrancisgomesromi/recordings/939042,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic9497679_1.gif,2,romeofrancisgomesromi,324
Celine Dion,Ecuador,2008-12-13,https://www.redkaraoke.com/data/mp3/en/11827/f4626f65e966dd6d81acba46682aa9c5_1.mp3,mp3,woman,False,en,en,3,5,1, 4,4,408,9670,https://www.redkaraoke.com/profile/Tefa_Jara/recordings/9670,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic246765_1.gif,2,Tefa_Jara,3236
Celine Dion,Qatar,2017-08-03,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/d686bfed7199dee0f135d5f0f0dc3aee_1.mp4,vid,,False,en,en,5,3,1, 7,1,121,1166731,https://www.redkaraoke.com/profile/christianjanemedina/recordings/1166731,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,christianjanemedina,81
Celine Dion,USA,2014-07-13,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/6a7ed49e17d42ff9219b0349ae3617d7_1.mp3,mp3,woman,False,en,en,4,1584,283, 17,2594,77,342084,https://www.redkaraoke.com/profile/Angelsoft/recordings/342084,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic2623669_38.gif,2,Angelsoft,1198
Celine Dion,Indonesia,2016-11-30,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/c20c642709f1f1b405036d424138224d_1.mp4,vid,,False,en,en,2,8,0, 5,4,147,936043,https://www.redkaraoke.com/profile/yenirambudesitara/recordings/936043,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic9468153_2.gif,2,yenirambudesitara,327
Celine Dion,India,2017-03-11,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/e704c7a240f1285428e6606c97d46a75_1.mp4,vid,woman,False,en,en,3,8,6, 2,4,120,1031765,https://www.redkaraoke.com/profile/rumeli/recordings/1031765,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,rumeli,226
